"시도별(17개)","규모별","산업분류별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"전국","중소규모(5~299인)","M70 연구개발업","2024. 1/2","117071","6885","5882","1003","3456","3524","2.9",
"전국","중소규모(5~299인)","M70 연구개발업","2024. 2/2","115026","6872","6083","789","4326","4152","3.6",
"전국","중소규모(5~299인)","M71 전문 서비스업","2024. 1/2","310149","18713","16605","2108","8051","8002","2.5",
"전국","중소규모(5~299인)","M71 전문 서비스업","2024. 2/2","308714","18118","15497","2621","8416","8525","2.7",
"전국","중소규모(5~299인)","M72 건축 기술, 엔지니어링 및 기타 과학기술 서비스업","2024. 1/2","275252","14411","12996","1415","7365","7002","2.6",
"전국","중소규모(5~299인)","M72 건축 기술, 엔지니어링 및 기타 과학기술 서비스업","2024. 2/2","278832","12502","10748","1754","6945","7118","2.4",
"전국","중소규모(5~299인)","M73 기타 전문, 과학 및 기술 서비스업","2024. 1/2","45421","3374","3018","356","1404","1359","3",
"전국","중소규모(5~299인)","M73 기타 전문, 과학 및 기술 서비스업","2024. 2/2","46435","3137","2810","327","1951","1972","4",
"전국","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 1/2","616594","66570","62901","3669","16699","17101","2.6",
"전국","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 2/2","620277","59748","56244","3504","13916","14644","2.2",
"전국","중소규모(5~299인)","N74 사업시설 관리 및 조경 서비스업","2024. 1/2","176463","21155","20341","814","3336","3786","1.9",
"전국","중소규모(5~299인)","N74 사업시설 관리 및 조경 서비스업","2024. 2/2","177248","12701","11908","793","2733","3240","1.5",
